usage_id,customer_id,usage_time,data_mb,app_type
U458,873,2026-03-30 15:54:37.005816,487.82,Instagram
U459,575,2026-01-06 19:28:10.742457,105.79,Browsing
U460,245,2026-03-27 11:52:09.030698,312.71,WhatsApp
U461,62,2026-02-28 00:10:25.397719,237.18,Instagram
U462,101,2026-02-13 13:24:03.698294,87.46,Browsing
U463,196,2026-01-19 17:12:00.396142,143.29,WhatsApp
U464,277,2026-02-16 14:10:44.844812,400.15,WhatsApp
U465,448,2026-01-27 13:25:16.779710,254.57,Netflix
U466,665,2026-03-16 03:22:50.708498,7.14,Netflix
U467,956,2026-03-20 02:11:42.467808,283.07,YouTube
U468,941,2026-02-07 13:29:33.987215,228.76,WhatsApp
U469,903,2026-02-26 23:13:32.211695,38.18,WhatsApp
U470,361,2026-02-02 11:41:28.100192,64.42,WhatsApp
U471,913,2026-03-21 07:33:20.882168,264.71,WhatsApp
U472,492,2026-02-11 21:56:19.342141,249.79,Instagram
U473,183,2026-03-24 13:02:02.449816,395.49,YouTube
U474,698,2026-02-21 16:30:15.303344,8.35,Netflix
U475,270,2026-03-18 20:51:55.003096,306.92,Netflix
U476,760,2026-03-01 23:06:44.343591,266.63,Instagram
U477,990,2026-01-22 16:57:07.583249,479.31,Browsing
U478,545,2026-01-08 16:57:52.452129,147.72,WhatsApp
U479,420,2026-01-11 14:26:19.391712,49.67,Instagram
U480,224,2026-03-14 18:23:15.426451,446.52,WhatsApp
U481,248,2026-01-02 18:44:38.493419,196.36,Browsing
U482,93,2026-01-28 06:21:34.327575,358.51,YouTube
U483,726,2026-02-18 11:41:40.459224,102.99,WhatsApp
U484,634,2026-02-26 04:40:49.462761,385.33,Browsing
U485,121,2026-03-17 10:30:32.418868,415.08,YouTube
U486,148,2026-02-04 08:49:33.313764,31.37,Browsing
U487,958,2026-01-15 02:17:13.689207,432.11,Instagram
U488,893,2026-02-20 16:21:17.721338,126.3,WhatsApp
U489,602,2026-02-07 19:25:41.168778,326.92,Netflix
U490,950,2026-01-22 01:04:28.056117,94.1,Instagram
U491,120,2026-03-12 09:26:27.702767,437.15,WhatsApp
U492,205,2026-01-30 10:38:47.785610,169.19,WhatsApp
U493,487,2026-02-14 21:59:42.288420,218.46,WhatsApp
U494,84,2026-03-21 05:15:00.991434,441.31,Instagram
U495,757,2026-01-02 23:27:22.273750,79.63,Instagram
U496,760,2026-02-05 21:09:24.559661,19.94,WhatsApp
U497,403,2026-02-02 17:11:50.739075,430.62,WhatsApp
U498,60,2026-02-17 18:57:59.897648,388.24,YouTube
U499,373,2026-02-26 00:29:12.298810,318.19,Instagram
U500,635,2026-03-19 14:09:22.092661,286.47,YouTube
U501,472,2026-03-30 19:08:43.925339,196.16,Netflix
U502,46,2026-02-16 01:08:00.864693,104.99,YouTube
U503,193,2026-02-17 16:36:31.920389,310.99,Browsing
U504,637,2026-02-17 00:51:07.107850,353.58,WhatsApp
U505,431,2026-02-03 21:37:33.315841,45.06,YouTube
U506,811,2026-01-19 13:52:13.238518,438.6,Netflix
U507,766,2026-02-20 06:52:53.212404,168.84,Instagram
U508,411,2026-02-10 10:15:34.446089,273.53,Instagram
U509,367,2026-03-04 11:59:24.459924,170.44,Netflix
U510,7,2026-03-14 06:37:01.251049,264.62,YouTube
U511,329,2026-03-24 10:39:39.439957,164.76,Netflix
U512,586,2026-03-28 19:11:07.103122,475.42,Instagram
U513,957,2026-01-03 11:50:22.033613,383.76,Browsing
U514,789,2026-03-25 21:59:07.785345,396.35,WhatsApp
U515,3,2026-02-25 19:55:14.018452,387.47,Netflix
U516,232,2026-02-10 02:12:21.736904,101.66,YouTube
U517,212,2026-01-17 22:15:02.359582,475.29,Browsing
U518,30,2026-02-05 16:14:06.464382,445.53,Netflix
U519,964,2026-04-01 19:58:56.379459,59.29,YouTube
U520,963,2026-03-18 06:24:23.632294,227.13,YouTube
U521,832,2026-03-25 21:43:40.118209,409.3,Netflix
U522,858,2026-01-17 00:49:15.198378,66.07,Netflix
U523,324,2026-02-07 15:09:19.331832,429.03,Browsing
U524,717,2026-01-19 18:37:43.199716,415.32,Instagram
U525,986,2026-01-22 17:30:06.537652,345.9,YouTube
U526,940,2026-03-14 23:41:45.186737,391.04,Instagram
U527,501,2026-03-06 20:25:44.185968,249.22,YouTube
U528,414,2026-02-23 04:34:23.996903,200.23,WhatsApp
U529,782,2026-02-16 11:04:10.403683,472.95,Netflix
U530,205,2026-03-10 04:47:34.845339,368.35,Browsing
U531,313,2026-02-19 03:26:13.137629,318.89,Browsing
U532,505,2026-01-28 00:10:48.737101,428.13,Browsing
U533,907,2026-02-12 14:54:04.928367,112.19,YouTube
U534,228,2026-02-27 22:07:38.054424,41.29,YouTube
U535,592,2026-03-28 03:03:02.744285,231.9,WhatsApp
U536,56,2026-03-25 22:12:48.152174,468.15,WhatsApp
U537,112,2026-01-20 01:18:57.814956,11.82,Instagram
U538,744,2026-02-13 11:09:23.110907,168.21,YouTube
U539,50,2026-01-17 10:37:15.442195,8.02,Netflix
U540,687,2026-02-24 12:34:52.384776,351.86,Instagram
U541,716,2026-01-05 03:12:06.915927,390.91,Netflix
U542,951,2026-01-07 08:28:22.871173,248.34,Instagram
U543,872,2026-02-16 19:10:28.114610,47.5,Browsing
U544,549,2026-03-15 06:48:14.237862,494.69,WhatsApp
U545,259,2026-02-26 20:03:16.104173,411.9,YouTube
U546,592,2026-01-10 06:54:03.218848,336.57,Browsing
U547,673,2026-04-02 01:08:46.767092,47.45,Instagram
U548,65,2026-02-22 19:20:34.420381,340.87,Browsing
U549,626,2026-03-06 17:11:17.752064,361.95,Instagram
U550,34,2026-01-20 02:48:56.237169,490.84,Netflix
U551,577,2026-03-28 03:25:26.256560,369.4,Netflix
U552,309,2026-03-21 02:19:06.207035,104.43,YouTube
U553,651,2026-03-07 15:22:32.001537,9.68,Netflix
U554,737,2026-01-06 22:03:49.943742,111.61,Instagram
U555,309,2026-01-29 14:17:25.179413,378.4,Instagram
U556,701,2026-04-04 06:26:49.116588,98.62,Instagram
U557,93,2026-03-11 11:15:43.946420,137.49,Instagram
U558,751,2026-02-23 18:56:16.524884,118.91,Instagram
U559,472,2026-02-18 16:35:22.020121,55.64,Instagram
U560,159,2026-02-19 03:19:52.935837,19.78,YouTube
U561,691,2026-03-06 08:58:42.900738,484.7,WhatsApp
U562,735,2026-03-21 11:35:05.454584,67.98,Netflix
U563,967,2026-03-31 20:27:32.703544,113.47,WhatsApp
U564,539,2026-01-12 15:35:58.196829,196.75,WhatsApp
U565,715,2026-01-29 15:46:28.741362,164.72,Browsing
U566,958,2026-02-14 10:53:37.690286,110.55,Browsing
U567,165,2026-02-09 08:12:04.832640,87.5,Instagram
U568,208,2026-04-03 19:38:39.394705,419.92,Browsing
U569,462,2026-02-24 03:38:01.732660,162.98,Browsing
U570,420,2026-02-05 08:01:33.935171,327.01,YouTube
U571,783,2026-01-31 03:37:48.210893,438.14,Browsing
U572,879,2026-03-19 10:39:44.474695,171.14,WhatsApp
U573,932,2026-01-06 14:52:35.542692,85.52,WhatsApp
U574,7,2026-02-04 06:20:24.164414,460.25,Instagram
U575,437,2026-02-07 10:43:49.412686,188.35,WhatsApp
U576,960,2026-03-10 19:24:51.391400,438.31,YouTube
U577,461,2026-03-17 23:43:08.432657,455.3,YouTube
U578,101,2026-01-19 04:33:08.993941,251.03,Instagram
U579,557,2026-03-26 23:13:23.201969,297.36,YouTube
U580,519,2026-02-09 18:41:41.562013,209.7,Netflix
U581,83,2026-02-13 23:05:25.364491,213.26,Netflix
U582,474,2026-03-25 05:37:45.694988,292.99,YouTube
U583,557,2026-01-22 18:15:04.930782,137.77,Netflix
U584,416,2026-01-21 01:02:36.171847,356.2,Instagram
U585,393,2026-01-09 22:04:14.089441,59.76,Browsing
U586,469,2026-03-28 15:27:26.610267,36.48,YouTube
U587,816,2026-02-02 19:52:37.242253,293.4,Browsing
U588,66,2026-01-30 00:13:24.154775,373.64,Browsing
U589,938,2026-01-31 08:11:38.240523,193.31,Instagram
U590,994,2026-03-30 16:33:25.032681,378.1,Browsing
U591,484,2026-03-27 09:15:24.582714,394.49,Browsing
U592,183,2026-03-04 13:50:22.373912,200.92,YouTube
U593,837,2026-01-26 19:58:05.760334,463.57,Instagram
U594,131,2026-02-08 13:05:09.195827,78.46,Netflix
U595,123,2026-03-18 09:17:51.820063,42.88,Browsing
U596,556,2026-02-19 04:35:25.903045,45.56,YouTube
U597,158,2026-03-24 03:56:19.148863,7.05,YouTube
U598,914,2026-02-09 20:45:39.013684,461.86,Instagram
U599,780,2026-01-17 08:19:22.983569,480.11,YouTube
U600,92,2026-03-11 06:28:35.285300,322.74,WhatsApp
U601,889,2026-01-04 23:34:27.599616,464.16,Browsing
U602,493,2026-03-31 14:59:55.543229,330.03,WhatsApp
U603,775,2026-03-16 22:02:13.940218,8.18,WhatsApp
U604,840,2026-02-05 03:00:46.827012,331.68,Browsing
U605,753,2026-01-23 03:28:01.788256,415.06,WhatsApp
U606,329,2026-01-26 08:48:20.987286,435.81,Instagram
U607,315,2026-03-31 21:54:29.943613,34.7,WhatsApp
U608,634,2026-02-06 04:01:26.958911,34.49,YouTube
U609,978,2026-03-19 09:17:46.054740,385.4,YouTube
U610,65,2026-01-23 15:23:08.395400,185.89,Instagram
U611,978,2026-02-09 06:42:49.204119,190.75,WhatsApp
U612,543,2026-02-12 22:43:15.799555,287.57,WhatsApp
U613,149,2026-03-25 00:16:51.232504,497.98,YouTube
U614,490,2026-01-07 19:20:20.444526,206.3,Instagram
U615,768,2026-02-16 16:14:21.514699,286.48,YouTube
U616,411,2026-04-01 09:55:27.489434,313.61,Instagram
U617,479,2026-03-09 14:30:11.964695,91.31,Netflix
U618,412,2026-03-15 20:46:02.257503,396.76,YouTube
U619,294,2026-01-16 11:54:41.042984,5.83,Browsing
U620,156,2026-02-17 03:11:54.431490,364.89,Netflix
U621,306,2026-02-28 13:09:08.808555,339.62,Browsing
U622,448,2026-03-18 20:36:46.018338,452.08,Browsing
U623,127,2026-03-06 01:22:07.194701,333.64,YouTube
U624,386,2026-03-03 12:35:34.283592,397.69,Instagram
U625,702,2026-02-24 14:10:55.778952,307.66,WhatsApp
U626,853,2026-01-27 07:06:14.196096,128.13,Instagram
U627,255,2026-03-26 02:49:21.884433,414.68,Browsing
U628,221,2026-03-09 19:37:30.184090,254.41,YouTube
U629,419,2026-01-17 00:21:48.324511,496.79,YouTube
U630,564,2026-03-26 11:39:14.496024,17.19,WhatsApp
U631,930,2026-01-26 02:30:56.614351,252.47,WhatsApp
U632,446,2026-01-03 02:41:07.456267,327.34,Instagram
U633,375,2026-01-30 21:17:20.444977,413.97,Netflix
U634,569,2026-01-17 00:16:18.426700,122.3,Browsing
U635,165,2026-03-29 13:24:00.966866,251.8,Instagram
U636,585,2026-03-02 21:26:24.902573,350.95,WhatsApp
U637,58,2026-01-26 12:05:01.183601,71.84,Browsing
U638,689,2026-01-20 02:54:00.719841,298.09,YouTube
U639,409,2026-01-02 10:25:41.442273,214.84,Browsing
U640,779,2026-02-12 11:37:09.162691,151.54,WhatsApp
U641,251,2026-01-05 21:38:50.971633,334.56,Browsing
U642,319,2026-01-11 09:21:44.197666,396.99,WhatsApp
U643,219,2026-03-30 16:41:51.418602,423.65,WhatsApp
U644,21,2026-03-28 12:09:23.530215,270.51,WhatsApp
U645,60,2026-01-13 12:43:50.517987,459.95,Instagram
U646,905,2026-01-28 13:23:29.286280,200.79,Browsing
U647,28,2026-02-04 17:50:30.280211,444.57,Instagram
U648,188,2026-03-09 23:24:06.823957,304.13,Netflix
U649,99,2026-01-21 15:53:17.077030,380.99,WhatsApp
U650,737,2026-02-14 05:57:28.237113,154.59,Instagram
U651,879,2026-02-26 18:55:46.703455,233.77,Instagram
U652,207,2026-03-20 21:57:30.590021,12.73,WhatsApp
U653,150,2026-03-03 06:06:51.334071,367.43,WhatsApp
U654,19,2026-02-07 13:44:19.334898,191.21,Browsing
U655,980,2026-03-25 02:24:49.861824,439.93,WhatsApp
U656,617,2026-03-19 15:45:54.274414,193.62,YouTube
U657,19,2026-03-08 16:25:38.151255,356.18,WhatsApp
U658,512,2026-02-16 19:36:03.725131,457.5,Netflix
U659,399,2026-02-15 17:09:07.085928,301.16,Netflix
U660,805,2026-02-19 18:00:51.203668,73.11,YouTube
U661,621,2026-01-01 19:20:14.235682,199.79,WhatsApp
U662,432,2026-04-03 22:40:12.746456,184.89,YouTube
U663,904,2026-01-07 02:53:34.390155,215.87,Browsing
U664,150,2026-01-10 16:28:39.195612,145.1,YouTube
U665,985,2026-03-20 13:13:26.731116,286.74,WhatsApp
U666,143,2026-03-25 02:27:28.601539,298.82,WhatsApp
U667,575,2026-03-16 08:30:59.001644,179.44,Netflix
U668,469,2026-01-29 01:34:56.773050,405.23,Netflix
U669,629,2026-03-11 11:45:11.031185,103.88,WhatsApp
U670,854,2026-02-08 22:31:03.530327,159.29,Browsing
U671,919,2026-03-19 14:24:09.313981,288.47,Netflix
U672,622,2026-02-28 22:41:01.375378,173.52,Netflix
U673,157,2026-01-18 19:08:39.968764,314.45,Instagram
U674,274,2026-02-01 20:25:16.130399,370.44,Instagram
U675,510,2026-02-09 06:37:10.805977,325.27,YouTube
U676,520,2026-01-09 03:15:33.015117,499.98,Browsing
U677,604,2026-02-21 12:21:54.455150,407.94,YouTube
U678,171,2026-03-06 13:54:00.538648,340.87,Instagram
U679,976,2026-03-04 03:41:10.221659,386.95,Browsing
U680,164,2026-01-31 06:00:45.587537,375.55,YouTube
U681,532,2026-02-16 19:52:20.107431,482.51,Browsing
U682,620,2026-01-12 23:14:51.121089,69.32,WhatsApp
U683,94,2026-02-27 14:52:27.319822,66.17,YouTube
U684,418,2026-03-05 13:04:43.555549,415.17,Browsing
U685,314,2026-02-03 08:23:33.935462,209.23,WhatsApp
U686,863,2026-02-25 10:46:24.306033,409.67,YouTube
U687,992,2026-03-25 21:42:03.428503,150.15,YouTube
U688,163,2026-03-12 17:18:08.871809,339.75,YouTube
U689,529,2026-03-27 12:55:36.879043,492.29,Netflix
U690,473,2026-02-01 08:52:52.665930,307.25,Browsing
U691,44,2026-03-26 23:01:19.696355,186.3,YouTube
U692,694,2026-02-03 06:29:37.023680,408.16,WhatsApp
U693,861,2026-01-29 13:32:20.550857,450.83,WhatsApp
U694,680,2026-01-13 04:02:23.628074,144.47,Browsing
U695,107,2026-01-05 00:05:25.284676,354.53,Browsing
U696,954,2026-02-26 17:54:44.234463,309.83,Browsing
U697,781,2026-02-13 12:32:04.344478,308.36,Browsing
U698,651,2026-03-15 07:40:15.645842,382.42,WhatsApp
U699,714,2026-03-09 07:42:45.339141,337.4,Instagram
U700,470,2026-03-24 05:13:19.426619,400.37,WhatsApp
U701,645,2026-02-25 01:01:18.985235,430.32,Browsing
U702,658,2026-01-01 00:03:49.277160,170.46,Browsing
U703,308,2026-02-07 09:13:33.505548,182.84,Instagram
U704,8,2026-01-27 15:08:33.195822,9.52,Browsing
U705,89,2026-01-19 04:26:50.741511,211.31,YouTube
U706,244,2026-01-14 22:20:25.848592,25.33,Browsing
U707,847,2026-02-11 05:13:57.309013,329.77,Netflix
U708,568,2026-03-23 13:35:44.480287,437.11,WhatsApp
U709,74,2026-03-19 07:09:13.984360,336.51,Browsing
U710,506,2026-02-17 09:13:26.701987,418.9,Instagram
U711,639,2026-03-18 01:08:18.013103,480.34,Netflix
U712,711,2026-01-06 01:06:21.127023,387.54,WhatsApp
U713,74,2026-02-28 11:11:07.366430,389.83,YouTube
U714,770,2026-02-10 13:04:33.595387,99.71,Instagram
U715,478,2026-01-10 00:52:23.924634,176.0,Browsing
U716,81,2026-02-16 03:35:02.729238,155.87,WhatsApp
U717,262,2026-03-26 03:42:36.732792,479.7,YouTube
U718,350,2026-01-01 19:01:57.061642,403.24,YouTube
U719,125,2026-01-14 16:01:22.757676,63.25,Netflix
U720,963,2026-01-02 20:49:17.736351,411.33,Netflix
U721,336,2026-01-12 19:33:14.293725,487.54,YouTube
U722,72,2026-01-06 16:00:01.292908,408.0,Instagram
U723,642,2026-02-08 12:33:08.479753,301.41,WhatsApp
U724,494,2026-01-29 01:48:20.387931,174.11,YouTube
U725,887,2026-02-09 15:16:21.791416,285.32,Browsing
U726,17,2026-01-07 15:41:56.131721,189.87,WhatsApp
U727,668,2026-03-14 23:25:15.476032,409.23,WhatsApp
U728,81,2026-03-26 08:07:54.974379,342.08,Instagram
U729,492,2026-01-09 11:45:04.183886,378.35,YouTube
U730,822,2026-01-11 23:31:34.063223,239.25,Instagram
U731,844,2026-03-07 23:58:16.039210,172.89,Netflix
U732,564,2026-01-15 07:36:33.616223,36.65,Netflix
U733,162,2026-04-04 19:48:57.092464,419.18,WhatsApp
U734,557,2026-01-16 01:07:35.759731,358.36,WhatsApp
U735,563,2026-03-09 11:05:17.396919,277.26,Browsing
U736,290,2026-02-22 16:46:51.806643,269.75,Netflix
U737,31,2026-03-08 05:29:03.718670,278.87,Browsing
U738,942,2026-02-26 19:08:51.424742,188.36,Browsing
U739,273,2026-01-08 12:03:22.749810,488.49,YouTube
U740,270,2026-04-01 08:24:37.268575,52.65,Netflix
U741,739,2026-03-22 06:23:11.289370,43.18,YouTube
U742,209,2026-03-02 04:56:00.994175,192.91,WhatsApp
U743,133,2026-01-15 18:22:41.831124,309.16,Instagram
U744,578,2026-02-24 12:52:57.770489,435.86,Netflix
U745,224,2026-02-18 02:25:50.171300,418.16,Browsing
U746,669,2026-02-04 12:38:30.992949,223.55,Instagram
U747,933,2026-01-11 04:17:38.677574,393.51,Instagram
U748,776,2026-02-19 17:43:37.156452,228.52,Instagram
U749,936,2026-04-01 09:19:18.109506,215.38,Instagram
U750,62,2026-02-11 03:21:58.416682,374.55,WhatsApp
U751,786,2026-01-05 03:49:06.394137,491.01,YouTube
U752,283,2026-03-18 03:51:01.590244,172.87,Netflix
U753,443,2026-02-12 01:55:22.313634,206.46,YouTube
U754,731,2026-01-23 10:10:29.514306,127.22,YouTube
U755,273,2026-03-22 23:39:33.750505,266.87,WhatsApp
U756,805,2026-01-14 14:31:58.224387,455.1,Netflix
U757,630,2026-02-11 21:15:32.247681,267.07,YouTube
U758,673,2026-03-09 18:31:01.116788,414.07,WhatsApp
U759,302,2026-01-16 09:12:15.487128,483.35,WhatsApp
U760,74,2026-04-03 17:06:43.405409,269.14,YouTube
U761,569,2026-03-07 12:46:48.909037,112.79,Netflix
U762,286,2026-01-07 00:47:34.902921,321.42,Instagram
U763,163,2026-01-18 04:13:05.542061,289.1,Instagram
U764,623,2026-02-04 22:04:01.453567,311.2,Browsing
U765,61,2026-03-29 23:41:00.837005,168.22,Browsing
U766,534,2026-01-23 00:16:20.540201,112.68,Netflix
U767,2,2026-03-25 18:51:56.971121,405.28,Browsing
U768,856,2026-01-28 21:52:55.771500,50.39,WhatsApp
U769,991,2026-02-25 17:13:42.710546,377.1,YouTube
U770,343,2026-03-16 12:11:30.945611,233.77,YouTube
U771,88,2026-02-22 04:33:16.247900,286.23,Browsing
U772,135,2026-01-09 21:11:09.189095,459.61,Instagram
U773,214,2026-02-12 04:16:38.144349,167.87,YouTube
U774,364,2026-03-22 07:05:37.687245,29.26,Netflix
U775,498,2026-02-05 11:43:14.458662,227.22,WhatsApp
U776,563,2026-01-22 15:14:09.523825,49.27,Instagram
U777,470,2026-01-02 00:57:52.179935,268.5,WhatsApp
U778,213,2026-03-12 09:05:32.046489,140.12,WhatsApp
U779,292,2026-03-19 04:45:42.100224,46.97,YouTube
U780,514,2026-03-11 16:45:43.310575,423.61,YouTube
U781,149,2026-01-26 00:21:25.159901,94.26,WhatsApp
U782,630,2026-03-25 04:03:58.159717,48.78,Netflix
U783,204,2026-01-19 18:57:04.860148,189.99,Browsing
U784,490,2026-02-13 01:58:23.995509,263.22,Netflix
U785,693,2026-01-29 17:26:19.404606,312.72,YouTube
U786,367,2026-02-07 08:18:28.025528,12.97,Browsing
U787,995,2026-01-31 01:35:52.980530,24.06,WhatsApp
U788,226,2026-03-12 21:29:10.463373,336.81,Instagram
U789,447,2026-03-17 22:44:34.811817,413.54,WhatsApp
U790,223,2026-02-10 04:29:27.115810,39.71,Instagram
U791,17,2026-01-21 03:53:45.655989,65.53,Netflix
U792,14,2026-02-05 03:26:42.133074,231.68,Netflix
U793,428,2026-03-16 15:30:07.186456,17.06,Netflix
U794,10,2026-03-07 01:50:31.472371,396.88,YouTube
U795,880,2026-02-12 05:54:05.390644,182.64,Instagram
U796,666,2026-03-26 08:49:04.830636,242.44,YouTube
U797,881,2026-03-18 01:50:05.389129,127.76,Instagram
U798,502,2026-02-21 11:39:29.887542,237.34,Instagram
U799,115,2026-03-04 14:59:31.234293,492.59,Browsing
U800,851,2026-02-09 15:18:38.062430,403.46,YouTube
U801,522,2026-01-23 03:13:48.006668,442.09,Browsing
U802,147,2026-03-13 05:25:46.374904,484.55,WhatsApp
U803,434,2026-02-02 05:36:03.117614,143.14,WhatsApp
U804,720,2026-03-13 18:15:17.062200,258.99,Instagram
U805,227,2026-02-16 14:10:19.195561,388.31,WhatsApp
U806,910,2026-03-01 06:32:02.280367,238.8,WhatsApp
U807,738,2026-01-02 05:22:21.751147,338.43,Browsing
U808,116,2026-03-04 11:15:26.998139,197.52,Instagram
U809,658,2026-01-21 20:31:42.927455,274.62,YouTube
U810,380,2026-02-28 21:54:24.065407,242.86,Browsing
U811,169,2026-01-04 10:13:41.506346,410.66,Instagram
U812,802,2026-02-18 03:12:03.952786,315.39,Browsing
U813,47,2026-01-21 20:04:42.693584,325.27,YouTube
U814,577,2026-02-09 11:06:46.047715,185.3,YouTube
U815,494,2026-01-17 10:32:49.708903,144.1,Browsing
U816,35,2026-03-15 04:39:09.704410,92.7,YouTube
U817,648,2026-01-23 02:57:22.574984,285.04,WhatsApp
U818,841,2026-01-20 12:21:21.636968,499.32,YouTube
U819,548,2026-01-04 02:33:25.522877,84.97,YouTube
U820,697,2026-02-14 14:43:19.599775,86.6,WhatsApp
U821,672,2026-01-07 05:41:27.094696,301.55,Browsing
U822,980,2026-01-05 02:29:57.530264,367.23,WhatsApp
U823,801,2026-02-07 04:32:56.053754,212.24,Netflix
U824,790,2026-02-15 14:37:43.762036,114.81,Browsing
U825,908,2026-03-14 05:20:37.509202,426.96,Browsing
U826,253,2026-03-01 16:05:28.313260,491.35,YouTube
U827,156,2026-02-27 21:51:24.077637,395.16,Instagram
U828,740,2026-04-01 22:31:09.563025,107.05,WhatsApp
U829,506,2026-01-27 20:50:23.727742,327.73,WhatsApp
U830,678,2026-01-16 00:22:45.677349,386.23,WhatsApp
U831,59,2026-02-06 09:10:28.729099,120.7,WhatsApp
U832,261,2026-03-12 09:48:36.800000,18.22,YouTube
U833,198,2026-03-26 11:05:13.187154,183.08,Instagram
U834,806,2026-02-01 18:36:50.602516,104.15,Browsing
U835,846,2026-03-28 23:49:18.210156,13.73,Instagram
U836,993,2026-01-29 07:07:53.259130,473.46,YouTube
U837,773,2026-01-20 02:21:24.246929,297.68,YouTube
U838,578,2026-01-30 15:42:22.232597,274.39,Netflix
U839,246,2026-02-18 14:13:21.594663,383.34,Browsing
U840,86,2026-01-19 12:16:19.336060,300.47,Instagram
U841,971,2026-01-16 08:25:59.925570,373.88,Netflix
U842,828,2026-02-28 00:48:53.923704,31.14,Netflix
U843,762,2026-02-27 20:09:52.452826,499.64,Netflix
U844,720,2026-01-13 09:17:03.052557,459.65,WhatsApp
U845,229,2026-04-04 12:51:02.510431,484.4,Instagram
U846,761,2026-03-08 15:20:55.146233,58.96,WhatsApp
U847,63,2026-03-14 13:02:58.681949,443.87,Netflix
U848,398,2026-01-10 05:26:28.590503,411.84,Instagram
U849,827,2026-03-07 11:35:34.966375,306.15,Netflix
U850,87,2026-01-08 21:43:04.642099,276.97,WhatsApp
U851,494,2026-01-06 17:40:36.295669,497.87,Instagram
U852,542,2026-01-23 19:11:09.271941,381.88,YouTube
U853,241,2026-02-28 17:12:33.066437,392.68,WhatsApp
U854,766,2026-01-09 16:14:16.887822,73.73,YouTube
U855,138,2026-01-28 13:26:48.516084,266.24,Netflix
U856,298,2026-03-12 17:46:11.056710,138.61,Netflix
U857,808,2026-01-01 05:41:58.975357,6.41,WhatsApp
U858,97,2026-01-27 12:59:46.565199,234.64,Browsing
U859,544,2026-02-05 12:09:35.990023,463.96,WhatsApp
U860,930,2026-03-07 00:57:30.313873,303.64,WhatsApp
U861,305,2026-04-01 04:47:51.846608,34.11,Instagram
U862,47,2026-03-07 18:44:27.134053,201.61,YouTube
U863,724,2026-02-14 18:43:11.320248,273.24,Browsing
U864,567,2026-04-01 13:21:28.782411,241.44,Browsing
U865,106,2026-02-03 20:54:07.067008,100.65,WhatsApp
U866,364,2026-04-01 06:32:25.724496,144.83,YouTube
U867,443,2026-02-10 03:18:43.113930,38.15,Browsing
U868,350,2026-02-04 18:03:04.479996,371.86,YouTube
U869,656,2026-01-02 10:17:43.320295,239.04,Netflix
U870,996,2026-01-28 11:26:11.177285,404.9,Instagram
U871,30,2026-01-24 00:11:14.576617,125.47,Browsing
U872,832,2026-01-19 12:00:37.695683,55.71,WhatsApp
U873,286,2026-02-09 03:05:38.117566,410.38,YouTube
U874,559,2026-01-26 03:43:36.989280,129.81,Netflix
U875,879,2026-02-21 22:28:00.487955,67.65,Browsing
U876,337,2026-04-03 00:34:05.032057,427.21,YouTube
